"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,1.3403725624084473,1.1734367609024048,0.8193774223327637,0.4792896807193756,0.22489403188228607,0.08022184669971466,0.02212129905819893,0.00587930204346776,0.0020176784601062536,0.0007802792242728174,0.00048601586604490876,0,0,0,0.0012833240907639265,0.0036159877199679613,0.007877587340772152,0.011455170810222626,-9999
-9999,0.9377610683441162,0.7507433295249939,0.43610018491744995,0.21161454916000366,0.08736097812652588,0.029200980439782143,0.007775294594466686,0.0017273675184696913,0.0005636729765683413,0.0002458259114064276,0.00014750885020475835,0,0,0,0.0001779783924575895,0.00036917871329933405,0.0009623363730497658,0.0016255003865808249,-9999
-9999,0.5867277979850769,0.4317992031574249,0.20358461141586304,0.07807719707489014,0.02773430570960045,0.008748968131840229,0.002162281656637788,0.0006294072954915464,0.00024457377730868757,0.00012829015031456947,8.246792276622728E-05,6.25825923634693E-05,5.5432254157494754E-05,0,0,7.96443855506368E-05,0.0001648262987146154,-9999,-9999
-9999,0.39062967896461487,0.2656126320362091,0.10475409775972366,0.032607097178697586,0.009277934208512306,0.0024792973417788744,0.0007513197488151491,0.000295308418571949,0.00014784568338654935,0,0,0,8.238440204877406E-05,0,0,0.00014430844748858362,0,-9999,-9999
-9999,0.28137388825416565,0.17399795353412628,0.06421970576047897,0.01714176870882511,0.0034295048099011183,0.0009394751978106797,0.00032804085640236735,0.00015840660489629954,0,0,0,0,0.00015135423745959997,0.00019282412540633231,0.00023263428010977805,0.0002703819773159921,0.0003170757554471493,0,0
-9999,-9999,0.10173165798187256,0.04223792627453804,0.010543261654675007,0.0018880387069657445,0.0004755363625008613,0.00017678084259387106,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.05135011300444603,0.025549542158842087,0.006731345783919096,0.001143683330155909,0.0002741850621532649,0.00010306532931281254,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.01739998534321785,0.00474897213280201,0.0008923787972889841,0.00021232011204119772,8.127144246827811E-05,0,0,0,0,0,0,0,0,0,0,0,0

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2806750535964966,1.2785916328430176,-9999,-9999,1.357320785522461,1.3287792205810547,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.2803304195404053,1.29634428024292,1.3229190111160278,1.3272567987442017,1.3220340013504028,1.3256462812423706,1.298593282699585,1.3150544166564941,1.3419444561004639,1.3635883331298828,1.3706341981887817,1.3715565204620361,1.3496241569519043,1.3256399631500244,-9999,-9999
-9999,-9999,-9999,1.3091145753860474,1.3234378099441528,1.337734580039978,1.352485179901123,1.351950764656067,1.3520845174789429,1.3450937271118164,1.3466721773147583,1.3620412349700928,1.3893834352493286,1.4119871854782104,1.4358537197113037,1.4401928186416626,1.414462685585022,1.3869205713272095,-9999,-9999
-9999,-9999,-9999,1.342865228652954,1.3621140718460083,1.3964108228683472,1.4054524898529053,1.393137812614441,1.3463760614395142,1.269865870475769,1.1946715116500854,1.1667507886886597,1.2073345184326172,1.3065098524093628,1.4183483123779297,1.4787769317626953,1.482898235321045,1.4974169731140137,-9999,-9999
-9999,-9999,1.3546268939971924,1.3848768472671509,1.4189990758895874,1.4415478706359863,1.4216059446334839,1.3467254638671875,1.1970875263214111,0.9909630417823792,0.797301709651947,0.710735023021698,0.7477009892463684,0.9206002950668335,1.169734239578247,1.3643217086791992,1.476149320602417,1.512544870376587,1.4816254377365112,-9999
-9999,-9999,1.3867039680480957,1.4207316637039185,1.472758173942566,1.475627064704895,1.3992408514022827,1.2231395244598389,0.9529074430465698,0.6559540033340454,0.4340173602104187,0.3386751413345337,0.35782504081726074,0.5050479769706726,0,1.0822436809539795,1.3212236166000366,1.4446005821228027,1.478061556816101,-9999
-9999,-9999,1.459760069847107,1.4995359182357788,1.5243874788284302,1.468724250793457,1.287538766860962,0.9943680167198181,0.6631423234939575,0.387235164642334,0.2266853153705597,0.16015827655792236,0.16408856213092804,0.24137207865715027,0.42198002338409424,0.6971540451049805,0.987134575843811,1.211733102798462,1.310317039489746,-9999
-9999,1.4945042133331299,1.5494310855865479,1.5682862997055054,1.5288106203079224,1.3432410955429077,1.0237984657287598,0.662440299987793,0.3730502426624298,0.1962754726409912,0.11156374961137772,0.0781298577785492,0.07646312564611435,0.10940054804086685,0.1962740421295166,0,0.6018280982971191,0.8278931379318237,0.9534052610397339,-9999
-9999,1.572948694229126,1.6048270463943481,1.5761948823928833,1.4021583795547485,1.0528923273086548,0.6533339619636536,0.33768922090530396,0.159433051943779,0.07908511906862259,0.04719405621290207,0.03474787622690201,0.03415325656533241,0.045464951545000076,0.07935425639152527,0,0.2847839295864105,0.4387854337692261,0.534118115901947,-9999
-9999,1.6354470252990723,1.6136679649353027,1.4708478450775146,1.1503294706344604,0.7264734506607056,0.35727107524871826,0.14170122146606445,0.055087894201278687,0.02542700432240963,0.015311838127672672,0.01189688965678215,0.011807765811681747,0.01518433727324009,0.025148959830403328,0.04993715509772301,0.09807155281305313,0.1686168611049652,0.21540378034114838,-9999
-9999,1.583282709121704,1.4949548244476318,1.2181992530822754,0.826210081577301,0.4455678462982178,0.17991755902767181,0.057323794811964035,0.018377646803855896,0.007262099534273148,0.00401829369366169,0.0029654277022928,0,0,0.005383895244449377,0,0.023649966344237328,0.044505417346954346,0.05899403616786003,-9999
-9999,1.3445109128952026,1.1788830757141113,0.8256069421768188,0.4848870635032654,0.22861814498901367,0.08198842406272888,0.022738181054592133,0.006079451180994511,0.0020981277339160442,0.0008161633159033954,0.0005094397929497063,0,0,0,0.0013330633519217372,0.0037420496810227633,0.0081411087885499,0.01183468196541071,-9999
-9999,0.944157063961029,0.7571767568588257,0.44130173325538635,0.21507245302200317,0.08922100067138672,0.029976557940244675,0.008026580326259136,0.001795952208340168,0.0005890354514122009,0.00025767050101421773,0.00015457197150681168,0,0,0,0.00018477973935659975,0.00038312393007799983,0.000999472220428288,0.0016919944901019335,-9999
-9999,0.5933321714401245,0.43747958540916443,0.2069949060678482,0.07973676174879074,0.028456944972276688,0.009022045880556107,0.0022442929912358522,0.0006566095980815589,0.0002557297411840409,0.00013405851495917886,8.585449540987611E-05,6.481174204964191E-05,5.711392805096693E-05,0,0,8.160419383784756E-05,0.00016907346434891224,-9999,-9999
-9999,0.3966566324234009,0.2702717185020447,0.10697457939386368,0.03344099223613739,0.009560449980199337,0.002570108510553837,0.0007823412888683379,0.0003080714959651232,0.000154002002091147,0,0,0,8.404342224821448E-05,0,0,0.00014618117711506784,0,-9999,-9999
-9999,0.28651654720306396,0.1777050495147705,0.0658145621418953,0.01763814315199852,0.0035496691707521677,0.0009766772855073214,0.0003416365943849087,0.00016470385889988393,0,0,0,0,0.00015337980585172772,0.0001948832650668919,0.00023456574126612395,0.0002719945623539388,0.0003180544008500874,0,0
-9999,-9999,0.10435593128204346,0.04342304915189743,0.01087490376085043,0.001957942498847842,0.0004945431719534099,0.00018369572353549302,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.052811019122600555,0.02633129619061947,0.00695714820176363,0.0011871487367898226,0.000284931855276227,0.00010674911027308553,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.017975179478526115,0.004921133164316416,0.0009271414019167423,0.0002205623168265447,8.400471415370703E-05,0,0,0,0,0,0,0,0,0,0,0,0

