"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Whiting

Step,61
Year,5.083313
-9999,-9999,0.3440655767917633,0.37964296340942383,0.3774895668029785,0.3258800208568573,0.26433971524238586,0.2195110023021698,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.3546084463596344,0.3526290953159332,0.33464130759239197,0.2753330171108246,0.21200303733348846,0.16912665963172913,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.32670858502388,0.3113171458244324,0.25182053446769714,0.18830040097236633,0.14717139303684235,0,0,0,0,0,0,0,0,0,0,0,0

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0269205030053854,0.025795357301831245,-9999,-9999,0.020271606743335724,0.017779240384697914,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0.031183935701847076,0.03563167154788971,0.044262226670980453,0.051592279225587845,0.05599506199359894,0.05810624733567238,0.04680050164461136,0.03919056057929993,0.038249123841524124,0.03770257532596588,0.03080381453037262,0.023693926632404327,0.019290830940008163,0.01673123612999916,-9999,-9999
-9999,-9999,-9999,0.028178181499242783,0.03275461122393608,0.03908207267522812,0.04890142381191254,0.05918681249022484,0.07078222930431366,0.08043509721755981,0.0857427567243576,0.08253979682922363,0.0778002068400383,0.06496300548315048,0.04952957108616829,0.03499675169587135,0.02559739351272583,0.021186789497733116,-9999,-9999
-9999,-9999,-9999,0.027992960065603256,0.03335266932845116,0.04510916396975517,0.061292726546525955,0.08231475949287415,0.1113317534327507,0.15478189289569855,0.20106405019760132,0.22132565081119537,0.20367993414402008,0.15045829117298126,0.10155431181192398,0.06277832388877869,0.040906574577093124,0.03585221245884895,-9999,-9999
-9999,-9999,0.01924004592001438,0.025639843195676804,0.03503846004605293,0.05141472816467285,0.07495308667421341,0.11015275865793228,0.17450392246246338,0.27512481808662415,0.40175825357437134,0.4655337929725647,0.4409819543361664,0.3228912055492401,0.19947674870491028,0.11603451520204544,0.07105397433042526,0.055612627416849136,0.045473817735910416,-9999
-9999,-9999,0.018958017230033875,0.024479804560542107,0.03826286643743515,0.06178903952240944,0.09568168222904205,0.15233562886714935,0.25367462635040283,0.4119245707988739,0.6013776063919067,0.7160587906837463,0.6929952502250671,0.5408255457878113,0,0.21095292270183563,0.12723103165626526,0.08618458360433578,0.07141362130641937,-9999
-9999,-9999,0.020561611279845238,0.028630109503865242,0.048908308148384094,0.08292422443628311,0.13764424622058868,0.2237401008605957,0.3510543704032898,0.5253010988235474,0.6924974918365479,0.8043476939201355,0.8000475764274597,0.6823274493217468,0.5081642270088196,0.33612024784088135,0.21687540411949158,0.14726044237613678,0.12259290367364883,-9999
-9999,0.015889223664999008,0.023909268900752068,0.03861923888325691,0.07305492460727692,0.13304884731769562,0.22029393911361694,0.34409233927726746,0.4880000948905945,0.6275634765625,0.7278267741203308,0.7893378138542175,0.8011314868927002,0.7392333149909973,0.627981424331665,0,0.33165857195854187,0.23675492405891418,0.20052316784858704,-9999
-9999,0.020972855389118195,0.0308237187564373,0.05930769070982933,0.1190095841884613,0.21793729066848755,0.353004515171051,0.5092658400535583,0.6416325569152832,0.7193340063095093,0.745518684387207,0.7607359886169434,0.7638490200042725,0.7457736730575562,0.6895107626914978,0,0.45388534665107727,0.34905916452407837,0.3067660629749298,-9999
-9999,0.03352537006139755,0.048648420721292496,0.09274116903543472,0.17641538381576538,0.3068249225616455,0.4760890603065491,0.6409136056900024,0.7327860593795776,0.752953052520752,0.7422181963920593,0.735001802444458,0.7395674586296082,0.7360690236091614,0.7107524275779724,0.6559572815895081,0.5601135492324829,0.46738073229789734,0.42641395330429077,-9999
-9999,0.06049008294939995,0.08289557695388794,0.14678910374641418,0.25057452917099,0.38944846391677856,0.5504835844039917,0.675123929977417,0.7114703059196472,0.6930152773857117,0.6680572032928467,0.6644365191459656,0,0,0.6853457093238831,0,0.6138810515403748,0.5532224774360657,0.5231083035469055,-9999
-9999,0.11356262117624283,0.14946649968624115,0.23979835212230682,0.34970709681510925,0.469872385263443,0.5798562169075012,0.638601541519165,0.6218112111091614,0.5740392208099365,0.5386300683021545,0.5287837386131287,0,0,0,0.5605883598327637,0.5630922913551331,0.5558359622955322,0.5413597226142883,-9999
-9999,0.19794043898582458,0.2475382536649704,0.358845591545105,0.46350565552711487,0.5383991003036499,0.5764545798301697,0.5658629536628723,0.5141551494598389,0.45506057143211365,0.41310325264930725,0.39078599214553833,0,0,0,0.3733624517917633,0.4066881835460663,0.4662526547908783,0.4833059012889862,-9999
-9999,0.28164735436439514,0.33414217829704285,0.44749781489372253,0.5260740518569946,0.5444687008857727,0.5219491124153137,0.4731537401676178,0.4125857353210449,0.3607296347618103,0.3245425820350647,0.2933851480484009,0.2664905786514282,0.24237678945064545,0,0,0.22990362346172333,0.29068315029144287,-9999,-9999
-9999,0.3236178755760193,0.36920249462127686,0.4633721709251404,0.5038791298866272,0.48293718695640564,0.4340032637119293,0.37696218490600586,0.3302719295024872,0.29557573795318604,0,0,0,0.16683882474899292,0,0,0.11395924538373947,0,-9999,-9999
-9999,0.3510793149471283,0.3729456067085266,0.43396785855293274,0.446987509727478,0.4045602083206177,0.34514084458351135,0.2934548258781433,0.26078808307647705,0,0,0,0,0.12112180143594742,0.09549100697040558,0.07616087049245834,0.06273002922534943,0.05162753537297249,0,0
-9999,-9999,0.35524100065231323,0.3921191990375519,0.39017224311828613,0.3372334837913513,0.2741060256958008,0.22836242616176605,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.3660101890563965,0.3641095459461212,0.34581783413887024,0.28494295477867126,0.2199382781982422,0.1761305183172226,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.33733728528022766,0.32168594002723694,0.26061776280403137,0.19539466500282288,0.15334361791610718,0,0,0,0,0,0,0,0,0,0,0,0

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.028599802404642105,0.027401946485042572,-9999,-9999,0.021562054753303528,0.018913479521870613,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0.03335519880056381,0.038085222244262695,0.04724846035242081,0.05498606339097023,0.059583526104688644,0.06174617260694504,0.049683380872011185,0.04158948361873627,0.04057827591896057,0.039984192699193954,0.0326811745762825,0.025165818631649017,0.020498087629675865,0.01777455024421215,-9999,-9999
-9999,-9999,-9999,0.030142221599817276,0.035023804754018784,0.04174872115254402,0.052159857004880905,0.06301910430192947,0.07522925734519958,0.08534829318523407,0.09086130559444427,0.08740019053220749,0.08235375583171844,0.06876856088638306,0.05245596542954445,0.03709329664707184,0.027145477011799812,0.022470897063612938,-9999,-9999
-9999,-9999,-9999,0.029921185225248337,0.03562707081437111,0.04812102019786835,0.06526845693588257,0.08747242391109467,0.11804696917533875,0.16376851499080658,0.21239298582077026,0.23357528448104858,0.2148882895708084,0.15878283977508545,0.10725416243076324,0.06635157763957977,0.04325702041387558,0.037915803492069244,-9999,-9999
-9999,-9999,0.020530836656689644,0.02736317552626133,0.03735903277993202,0.05473015457391739,0.07962288707494736,0.11673615127801895,0.18445441126823425,0.2901589870452881,0.42299866676330566,0.4896882176399231,0.463741660118103,0.33968421816825867,0.21004058420658112,0.12225769460201263,0.07489543408155441,0.05860838294029236,0.04786575213074684,-9999
-9999,-9999,0.02019541524350643,0.02606598474085331,0.040687765926122665,0.06557824462652206,0.10131333023309708,0.1608775556087494,0.26722630858421326,0.433025985956192,0.6312369704246521,0.7509804964065552,0.7266588807106018,0.5673767924308777,0,0.221629798412323,0.13368730247020721,0.09055183827877045,0.07500547170639038,-9999
-9999,-9999,0.021835211664438248,0.030381837859749794,0.05181693658232689,0.08766897767782211,0.14515534043312073,0.23536841571331024,0.36850935220718384,0.5504984855651855,0.7248886823654175,0.8414397239685059,0.8368303179740906,0.7139416337013245,0.5321251749992371,0.3521789610385895,0.22722318768501282,0.15425308048725128,0.12838301062583923,-9999
-9999,0.016779571771621704,0.02528047189116478,0.04080706834793091,0.07705621421337128,0.14002595841884613,0.23131446540355682,0.360552579164505,0.5105013847351074,0.6557409167289734,0.75995934009552,0.8239110708236694,0.8362261652946472,0.7718707919120789,0.6561973690986633,0,0.34666597843170166,0.2473013550043106,0.20937345921993256,-9999
-9999,0.022084662690758705,0.032456766813993454,0.06238362193107605,0.12496282160282135,0.22837579250335693,0.3691854178905487,0.531744122505188,0.6691843867301941,0.7497143149375916,0.7767865061759949,0.792686939239502,0.7961726188659668,0.7776049971580505,0.7193265557289124,0,0.47334155440330505,0.36366137862205505,0.31942757964134216,-9999
-9999,0.03515620529651642,0.05099879205226898,0.09712756425142288,0.18448756635189056,0.3203313648700714,0.4962846040725708,0.6673282980918884,0.7624622583389282,0.7832587361335754,0.7722316980361938,0.7652071714401245,0.7707234621047974,0.7673702239990234,0.7407920360565186,0.6835866570472717,0.5829154253005981,0.4858729839324951,0.443006306886673,-9999
-9999,0.06316155195236206,0.08653345704078674,0.1531168669462204,0.26109591126441956,0.4053317904472351,0.572365939617157,0.7015106081962585,0.7391116619110107,0.7200908064842224,0.6946561336517334,0.6919392943382263,0,0,0.7149703502655029,0,0.6382825374603271,0.5743021368980408,0.5426025986671448,-9999
-9999,0.11812813580036163,0.15544043481349945,0.2492639124393463,0.36328205466270447,0.48781657218933105,0.601751983165741,0.6626441478729248,0.6453890204429626,0.596204400062561,0.5600945949554443,0.5509860515594482,0,0,0,0.5841139554977417,0.5851660370826721,0.5766320824623108,0.5610476136207581,-9999
-9999,0.20526766777038574,0.2566727101802826,0.37200307846069336,0.4803868532180786,0.5579458475112915,0.5974553823471069,0.5867224335670471,0.5335174798965454,0.47276070713996887,0.42987120151519775,0.4075452387332916,0,0,0,0.38942116498947144,0.4229564964771271,0.4839397668838501,0.5008105635643005,-9999
-9999,0.291446715593338,0.3457600176334381,0.46304428577423096,0.5444024205207825,0.5636054277420044,0.5406109690666199,0.4905332922935486,0.4283512234687805,0.37523773312568665,0.33836621046066284,0.3064945340156555,0.2788795232772827,0.2538333237171173,0,0,0.2397773265838623,0.30263233184814453,-9999,-9999
-9999,0.3344191908836365,0.38152822852134705,0.47892051935195923,0.5209681391716003,0.4996336102485657,0.44947123527526855,0.3910304605960846,0.34340131282806396,0.3082943856716156,0,0,0,0.17508970201015472,0,0,0.11938095837831497,0,-9999,-9999
-9999,0.3625260293483734,0.38506242632865906,0.44820457696914673,0.461918443441391,0.41846808791160583,0.35757043957710266,0.3047737181186676,0.27183011174201965,0,0,0,0,0.12747955322265625,0.10050749033689499,0.08015558123588562,0.06601741909980774,0.05440748482942581,0,0
-9999,-9999,0.36659568548202515,0.40481874346733093,0.4031120240688324,0.34885287284851074,0.2841528356075287,0.23754437267780304,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.3776344060897827,0.37583574652671814,0.3572547435760498,0.29480406641960144,0.2281237542629242,0.18342038989067078,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.3482227027416229,0.33231639862060547,0.2696595788002014,0.20272372663021088,0.1597793847322464,0,0,0,0,0,0,0,0,0,0,0,0

